time,measure
1713846032.7867389,b'\x1b[0m\r\n'
1713846032.7922502,"b'\x1b[0;32mI (4202195) mpu6050 test: acce_x:0.41, acce_y:-0.14, acce_z:-0.90\r\n'"
1713846032.7922912,b'\x1b[0m\r\n'
1713846032.803217,"b'\x1b[0;32mI (4202205) mpu6050 test: gyro_x:6.87, gyro_y:-14.23, gyro_z:-47.69\r\n'"
1713846032.803263,b'\x1b[0m\r\n'
1713846032.8088472,"b'\x1b[0;32mI (4202205) mpu6050 test: acce_x:0.42, acce_y:-0.13, acce_z:-0.92\r\n'"
1713846032.808894,b'\x1b[0m\r\n'
1713846032.814403,"b'\x1b[0;32mI (4202215) mpu6050 test: gyro_x:6.23, gyro_y:-12.44, gyro_z:-45.62\r\n'"
1713846032.81445,b'\x1b[0m\r\n'
1713846032.820247,"b'\x1b[0;32mI (4202225) mpu6050 test: acce_x:0.42, acce_y:-0.11, acce_z:-0.91\r\n'"
1713846032.8253021,b'\x1b[0m\r\n'
1713846032.8308291,"b'\x1b[0;32mI (4202235) mpu6050 test: gyro_x:6.67, gyro_y:-11.18, gyro_z:-43.63\r\n'"
1713846032.8308759,b'\x1b[0m\r\n'
1713846032.836715,"b'\x1b[0;32mI (4202235) mpu6050 test: acce_x:0.42, acce_y:-0.12, acce_z:-0.93\r\n'"
1713846032.836769,b'\x1b[0m\r\n'
1713846032.8423219,"b'\x1b[0;32mI (4202245) mpu6050 test: gyro_x:7.21, gyro_y:-10.09, gyro_z:-41.83\r\n'"
1713846032.842376,b'\x1b[0m\r\n'
1713846032.853201,"b'\x1b[0;32mI (4202255) mpu6050 test: acce_x:0.42, acce_y:-0.12, acce_z:-0.92\r\n'"
1713846032.853256,b'\x1b[0m\r\n'
1713846032.8587399,"b'\x1b[0;32mI (4202255) mpu6050 test: gyro_x:6.93, gyro_y:-8.92, gyro_z:-38.73\r\n'"
1713846032.8588061,b'\x1b[0m\r\n'
1713846032.864485,"b'\x1b[0;32mI (4202265) mpu6050 test: acce_x:0.41, acce_y:-0.13, acce_z:-0.91\r\n'"
1713846032.864552,b'\x1b[0m\r\n'
1713846032.870381,"b'\x1b[0;32mI (4202275) mpu6050 test: gyro_x:5.13, gyro_y:-8.31, gyro_z:-34.81\r\n'"
1713846032.870448,b'\x1b[0m\r\n'
1713846032.880836,"b'\x1b[0;32mI (4202275) mpu6050 test: acce_x:0.41, acce_y:-0.12, acce_z:-0.91\r\n'"
1713846032.8809018,b'\x1b[0m\r\n'
1713846032.886971,"b'\x1b[0;32mI (4202285) mpu6050 test: gyro_x:4.18, gyro_y:-7.39, gyro_z:-31.68\r\n'"
1713846032.88706,b'\x1b[0m\r\n'
1713846032.898367,"b'\x1b[0;32mI (4202295) mpu6050 test: acce_x:0.41, acce_y:-0.11, acce_z:-0.92\r\n'"
1713846032.8984551,b'\x1b[0m\r\n'
1713846032.8990982,"b'\x1b[0;32mI (4202305) mpu6050 test: gyro_x:3.68, gyro_y:-6.61, gyro_z:-28.87\r\n'"
1713846032.8991601,b'\x1b[0m\r\n'
1713846032.9087229,"b'\x1b[0;32mI (4202305) mpu6050 test: acce_x:0.41, acce_y:-0.11, acce_z:-0.92\r\n'"
